,Open,High,Low,Close,Volume,Open Interest
2008-08-01,61450.0,61490.0,61130.0,61440.0,56848.0,69154.0
2008-08-04,61100.0,61110.0,60720.0,61020.0,41490.0,73746.0
2008-08-05,59600.0,59830.0,58780.0,58960.0,47308.0,96904.0
2008-08-06,59280.0,59750.0,59130.0,59700.0,134178.0,96764.0
2008-08-07,59300.0,59640.0,58880.0,59540.0,66646.0,95772.0
2008-08-08,59260.0,59580.0,58940.0,58970.0,73026.0,101088.0
2008-08-11,58000.0,58160.0,56940.0,57230.0,60470.0,105588.0
2008-08-12,57300.0,57330.0,55820.0,56420.0,119674.0,96398.0
2008-08-13,55500.0,57580.0,55410.0,57500.0,135780.0,87412.0
2008-08-14,58280.0,58580.0,57180.0,58380.0,124036.0,77398.0
2008-08-15,56010.0,56700.0,55610.0,56040.0,151848.0,84890.0
