date,title,url,Score
2018-08-23,锡价小幅回升 走势仍然震荡,http://www.shmet.com/cms/c-879862.html,"{u'positive_prob': 0.4665, u'confidence': 0.329992, u'negative_prob': 0.5335, u'sentiment': 1}"
2018-08-22,【SMM沪锡快报】沪锡现货跟随期价反弹 交投氛围一般,http://futures.jrj.com.cn/2018/08/22120024985502.shtml,"{u'positive_prob': 0.326322, u'confidence': 0.274839, u'negative_prob': 0.673678, u'sentiment': 0}"
2018-08-22,锡价跳水回升 仍处弱势整理,http://www.shmet.com/cms/c-879706.html,"{u'positive_prob': 0.369982, u'confidence': 0.177818, u'negative_prob': 0.630018, u'sentiment': 0}"
2018-08-21,【SMM沪锡快报】沪期锡一度大跌 逢低采购氛围尚可,http://futures.jrj.com.cn/2018/08/21115424980428.shtml,"{u'positive_prob': 0.601332, u'confidence': 0.114072, u'negative_prob': 0.398668, u'sentiment': 2}"
2018-08-21,美元冲高回落 锡价承压整理,http://www.shmet.com/cms/c-879494.html,"{u'positive_prob': 0.491784, u'confidence': 0.83569, u'negative_prob': 0.508216, u'sentiment': 1}"
2018-08-21,【SMM期锡简评】沪期锡大跌后回升 走势承压,http://futures.jrj.com.cn/2018/08/21161824981573.shtml,"{u'positive_prob': 0.507279, u'confidence': 0.85443, u'negative_prob': 0.492722, u'sentiment': 1}"
2018-08-20,【SMM沪锡快报】沪锡价格先扬后抑 成交氛围尚可,http://futures.jrj.com.cn/2018/08/20114124974607.shtml,"{u'positive_prob': 0.547816, u'confidence': 0.0436771, u'negative_prob': 0.452184, u'sentiment': 1}"
2018-08-20,生意社：8月20日中钢集团锡林浩特萤石价格暂稳,http://futures.jrj.com.cn/2018/08/20093824974123.shtml,"{u'positive_prob': 0.717221, u'confidence': 0.371601, u'negative_prob': 0.282779, u'sentiment': 2}"
2018-08-20,【SMM期锡简评】沪期锡先扬后抑 走势依旧承压,http://futures.jrj.com.cn/2018/08/20161924975957.shtml,"{u'positive_prob': 0.725108, u'confidence': 0.389128, u'negative_prob': 0.274893, u'sentiment': 2}"
2018-08-20,8月20日无锡新三洲部分建材价格上调20元/吨,http://futures.jrj.com.cn/2018/08/20171024976504.shtml,"{u'positive_prob': 0.602035, u'confidence': 0.115632, u'negative_prob': 0.397966, u'sentiment': 2}"
