,LSPB
2018-02-20,115725.0
2018-02-21,115125.0
2018-02-22,115300.0
2018-02-23,113650.0
2018-02-26,113050.0
2018-02-27,112875.0
2018-02-28,125800.0
2018-03-01,125225.0
2018-03-02,134625.0
2018-03-05,134600.0
2018-03-06,134200.0
2018-03-07,134150.0
2018-03-08,133650.0
2018-03-09,131525.0
2018-03-12,131400.0
2018-03-13,131300.0
2018-03-14,131125.0
2018-03-15,130925.0
2018-03-16,130650.0
2018-03-19,130425.0
2018-03-20,130250.0
2018-03-21,130875.0
2018-03-22,130650.0
2018-03-23,130825.0
2018-03-26,130575.0
2018-03-27,130300.0
2018-03-28,129800.0
2018-03-29,129275.0
2018-04-03,129100.0
2018-04-04,129025.0
2018-04-05,129150.0
2018-04-06,129225.0
2018-04-09,129175.0
2018-04-10,129175.0
2018-04-11,129100.0
2018-04-12,129325.0
2018-04-13,129200.0
2018-04-16,129150.0
2018-04-17,129400.0
2018-04-18,129375.0
2018-04-19,129500.0
2018-04-20,131000.0
2018-04-23,130950.0
2018-04-24,131150.0
2018-04-25,130850.0
2018-04-26,129800.0
2018-04-27,130175.0
2018-04-30,131125.0
2018-05-01,130775.0
2018-05-02,130725.0
2018-05-03,131650.0
2018-05-04,131600.0
2018-05-08,132500.0
2018-05-09,132050.0
2018-05-10,131800.0
2018-05-11,132025.0
2018-05-14,131225.0
2018-05-15,131225.0
2018-05-16,131825.0
2018-05-17,132025.0
2018-05-18,133725.0
2018-05-21,133275.0
2018-05-22,133275.0
2018-05-23,133300.0
2018-05-24,133300.0
2018-05-25,133950.0
2018-05-29,134050.0
2018-05-30,134200.0
2018-05-31,133550.0
2018-06-01,133475.0
2018-06-04,134200.0
2018-06-05,133975.0
2018-06-06,133225.0
2018-06-07,132850.0
2018-06-08,132900.0
2018-06-11,132750.0
2018-06-12,132750.0
2018-06-13,132625.0
2018-06-14,132275.0
2018-06-15,131875.0
2018-06-18,131600.0
2018-06-19,131575.0
2018-06-20,132600.0
2018-06-21,132500.0
2018-06-22,132425.0
2018-06-25,132250.0
2018-06-26,132050.0
2018-06-27,131800.0
2018-06-28,131700.0
2018-06-29,131625.0
2018-07-02,131775.0
2018-07-03,131675.0
2018-07-04,131175.0
2018-07-05,131175.0
2018-07-06,131125.0
2018-07-09,130600.0
2018-07-10,129775.0
2018-07-11,127900.0
2018-07-12,127300.0
2018-07-13,127600.0
2018-07-16,127600.0
2018-07-17,127600.0
2018-07-18,128675.0
2018-07-19,128575.0
2018-07-20,128275.0
2018-07-23,127375.0
2018-07-24,127675.0
2018-07-25,127600.0
2018-07-26,127375.0
2018-07-27,127850.0
2018-07-30,127325.0
2018-07-31,127125.0
2018-08-01,127025.0
2018-08-02,126950.0
2018-08-03,125325.0
2018-08-06,125775.0
2018-08-07,125775.0
2018-08-08,125125.0
2018-08-09,123575.0
2018-08-10,123050.0
2018-08-13,121900.0
2018-08-14,122175.0
2018-08-15,125425.0
2018-08-16,125400.0
2018-08-17,125400.0
2018-08-20,125375.0
2018-08-21,125500.0
2018-08-22,126625.0
2018-08-23,126550.0
2018-08-24,126725.0
2018-08-28,126450.0
2018-08-29,126225.0
2018-08-30,126225.0
2018-08-31,126150.0
2018-09-03,122925.0
2018-09-04,121925.0
2018-09-05,121500.0
2018-09-06,121625.0
2018-09-07,121400.0
2018-09-10,120500.0
2018-09-11,120300.0
2018-09-12,120300.0
2018-09-13,119425.0
2018-09-14,118925.0
2018-09-17,118075.0
2018-09-18,118075.0
2018-09-19,117625.0
2018-09-20,117175.0
2018-09-21,117025.0
2018-09-24,116600.0
2018-09-25,116350.0
2018-09-26,116225.0
2018-09-27,116300.0
2018-09-28,116075.0
2018-10-01,115700.0
2018-10-02,114900.0
2018-10-03,114525.0
2018-10-04,114600.0
2018-10-05,114275.0
2018-10-08,114150.0
2018-10-09,116350.0
2018-10-10,116225.0
2018-10-11,116375.0
2018-10-12,116400.0
2018-10-15,116300.0
2018-10-16,115775.0
2018-10-17,115875.0
2018-10-18,115725.0
2018-10-19,115225.0
2018-10-22,114575.0
2018-10-23,114100.0
2018-10-24,113125.0
2018-10-25,112475.0
2018-10-26,111875.0
2018-10-29,111500.0
2018-10-30,110375.0
2018-10-31,113250.0
2018-11-01,113550.0
2018-11-02,112675.0
2018-11-05,112575.0
2018-11-06,112100.0
2018-11-07,111975.0
2018-11-08,111875.0
2018-11-09,111575.0
2018-11-12,111325.0
2018-11-13,110975.0
2018-11-14,110975.0
2018-11-15,110900.0
2018-11-16,110575.0
2018-11-19,110175.0
2018-11-20,109950.0
2018-11-21,109425.0
2018-11-22,108775.0
2018-11-23,108175.0
2018-11-26,107675.0
2018-11-27,106425.0
2018-11-28,106050.0
2018-11-29,105600.0
2018-11-30,105200.0
2018-12-03,105125.0
2018-12-04,104975.0
2018-12-05,104850.0
2018-12-06,104550.0
2018-12-07,104450.0
2018-12-10,104250.0
2018-12-11,104150.0
2018-12-12,107075.0
2018-12-13,106950.0
2018-12-14,106800.0
2018-12-17,107200.0
2018-12-18,108775.0
2018-12-19,108600.0
2018-12-20,107625.0
2018-12-21,107625.0
2018-12-24,107575.0
2018-12-25,107475.0
2018-12-27,107475.0
2018-12-28,107475.0
2018-12-31,107450.0
2019-01-02,107375.0
2019-01-03,107375.0
2019-01-04,107300.0
2019-01-07,107050.0
2019-01-08,107025.0
2019-01-09,106475.0
2019-01-10,106600.0
2019-01-11,104525.0
2019-01-14,104525.0
2019-01-15,100700.0
2019-01-16,98825.0
2019-01-17,98400.0
2019-01-18,93025.0
2019-01-21,91750.0
2019-01-22,88550.0
2019-01-23,86625.0
2019-01-24,85200.0
2019-01-25,82975.0
2019-01-28,81225.0
2019-01-29,78125.0
2019-01-30,76750.0
2019-01-31,75450.0
2019-02-01,72450.0
2019-02-04,71750.0
2019-02-05,69800.0
2019-02-06,69725.0
2019-02-07,69700.0
2019-02-08,67125.0
2019-02-11,66950.0
2019-02-12,66925.0
2019-02-13,67450.0
2019-02-14,67400.0
2019-02-15,67300.0
2019-02-18,69350.0
2019-02-19,72300.0
2019-02-20,74525.0
2019-02-21,77050.0
2019-02-22,76825.0
2019-02-25,76775.0
2019-02-26,77225.0
2019-02-27,77150.0
2019-02-28,77050.0
2019-03-01,76875.0
2019-03-04,76750.0
2019-03-05,76725.0
2019-03-06,76675.0
2019-03-07,76675.0
2019-03-08,76525.0
2019-03-11,76450.0
2019-03-12,76700.0
2019-03-13,77850.0
2019-03-14,77850.0
2019-03-15,77775.0
2019-03-18,77600.0
2019-03-19,77675.0
2019-03-20,78000.0
2019-03-21,77925.0
2019-03-22,78275.0
2019-03-25,79375.0
2019-03-26,79425.0
2019-03-27,79250.0
2019-03-28,78975.0
2019-03-29,78750.0
2019-04-01,78750.0
2019-04-02,78750.0
2019-04-03,78750.0
2019-04-04,78750.0
2019-04-05,78725.0
2019-04-08,78675.0
2019-04-09,78650.0
2019-04-10,78125.0
2019-04-11,77400.0
2019-04-12,76350.0
2019-04-15,75650.0
2019-04-16,75450.0
2019-04-17,75200.0
2019-04-18,74925.0
2019-04-23,74650.0
2019-04-24,75050.0
2019-04-25,74950.0
2019-04-26,74750.0
2019-04-29,74700.0
2019-04-30,74450.0
2019-05-01,74425.0
2019-05-02,74425.0
2019-05-03,74400.0
2019-05-07,74250.0
2019-05-08,74200.0
2019-05-09,74075.0
2019-05-10,73925.0
2019-05-13,73800.0
2019-05-14,73600.0
2019-05-15,73700.0
2019-05-16,73500.0
2019-05-17,73400.0
2019-05-20,73300.0
2019-05-21,73275.0
2019-05-22,73025.0
2019-05-23,72775.0
2019-05-24,72475.0
2019-05-28,71675.0
2019-05-29,70850.0
2019-05-30,70350.0
2019-05-31,69700.0
2019-06-03,69400.0
2019-06-04,69350.0
2019-06-05,67875.0
2019-06-06,66550.0
2019-06-07,66525.0
2019-06-10,67300.0
2019-06-11,67475.0
2019-06-12,68200.0
2019-06-13,68075.0
2019-06-14,67950.0
2019-06-17,68125.0
2019-06-18,67875.0
2019-06-19,67725.0
2019-06-20,67575.0
2019-06-21,67375.0
2019-06-24,67350.0
2019-06-25,67350.0
2019-06-26,67150.0
2019-06-27,66650.0
2019-06-28,66175.0
2019-07-01,65750.0
2019-07-02,64500.0
2019-07-03,64250.0
2019-07-04,64325.0
2019-07-05,64050.0
2019-07-08,63725.0
2019-07-09,63650.0
2019-07-10,63550.0
2019-07-11,65350.0
2019-07-12,64775.0
2019-07-15,64550.0
2019-07-16,63675.0
2019-07-17,63075.0
2019-07-18,62300.0
2019-07-19,61375.0
2019-07-22,60875.0
2019-07-23,58600.0
2019-07-24,57425.0
2019-07-25,56100.0
2019-07-26,55475.0
2019-07-29,55475.0
2019-07-30,67325.0
2019-07-31,79050.0
2019-08-01,78500.0
2019-08-02,85375.0
2019-08-05,85325.0
2019-08-06,85200.0
2019-08-07,84775.0
2019-08-08,84000.0
2019-08-09,83275.0
2019-08-12,82475.0
2019-08-13,81575.0
2019-08-14,81575.0
2019-08-15,81575.0
2019-08-16,81325.0
2019-08-19,80300.0
2019-08-20,80250.0
2019-08-21,79775.0
2019-08-22,79400.0
2019-08-23,78800.0
2019-08-27,78550.0
2019-08-28,78325.0
2019-08-29,78225.0
2019-08-30,77825.0
2019-09-02,77525.0
2019-09-03,77100.0
2019-09-04,77100.0
2019-09-05,76625.0
2019-09-06,76575.0
2019-09-09,76525.0
2019-09-10,76400.0
2019-09-11,76200.0
2019-09-12,76075.0
2019-09-13,75650.0
2019-09-16,75550.0
2019-09-17,75550.0
2019-09-18,75125.0
2019-09-19,74675.0
2019-09-20,73950.0
2019-09-23,73750.0
2019-09-24,73325.0
2019-09-25,73200.0
2019-09-26,70300.0
2019-09-27,70000.0
2019-09-30,69650.0
2019-10-01,69500.0
2019-10-02,69350.0
2019-10-03,69225.0
2019-10-04,69175.0
2019-10-07,69100.0
2019-10-08,69075.0
2019-10-09,69050.0
2019-10-10,68950.0
2019-10-11,68925.0
2019-10-14,68850.0
2019-10-15,69150.0
2019-10-16,69150.0
2019-10-17,69150.0
2019-10-18,69125.0
2019-10-21,68800.0
2019-10-22,69025.0
2019-10-23,69300.0
2019-10-24,69250.0
2019-10-25,69250.0
2019-10-28,69550.0
2019-10-29,69800.0
2019-10-30,70100.0
2019-10-31,70100.0
2019-11-01,70075.0
2019-11-04,70075.0
2019-11-05,70075.0
2019-11-06,70000.0
2019-11-07,69950.0
2019-11-08,69600.0
2019-11-11,68950.0
2019-11-12,68025.0
2019-11-13,67275.0
2019-11-14,67050.0
2019-11-15,66850.0
2019-11-18,66750.0
2019-11-19,67025.0
2019-11-20,67275.0
2019-11-21,67125.0
2019-11-22,67125.0
2019-11-25,67100.0
2019-11-26,67375.0
2019-11-27,67375.0
2019-11-28,67625.0
2019-11-29,67150.0
2019-12-02,67125.0
2019-12-03,67125.0
2019-12-04,67125.0
2019-12-05,67125.0
2019-12-06,67125.0
2019-12-09,67125.0
2019-12-10,67400.0
2019-12-11,67400.0
2019-12-12,67375.0
2019-12-13,67325.0
2019-12-16,67275.0
2019-12-17,67475.0
2019-12-18,67350.0
2019-12-19,67250.0
2019-12-20,67175.0
2019-12-23,66975.0
2019-12-24,66725.0
2019-12-27,66575.0
2019-12-30,66575.0
2019-12-31,66325.0
2020-01-02,66200.0
2020-01-03,66100.0
2020-01-06,66525.0
2020-01-07,66525.0
2020-01-08,66525.0
2020-01-09,66525.0
2020-01-10,66475.0
2020-01-13,66475.0
2020-01-14,66475.0
2020-01-15,66450.0
2020-01-16,66375.0
2020-01-17,66250.0
2020-01-20,66250.0
2020-01-21,66250.0
2020-01-22,66200.0
2020-01-23,66200.0
2020-01-24,66200.0
2020-01-27,66200.0
2020-01-28,66800.0
2020-01-29,66800.0
2020-01-30,66800.0
2020-01-31,66800.0
2020-02-03,66800.0
2020-02-04,66800.0
2020-02-05,66750.0
2020-02-06,66725.0
2020-02-07,66800.0
2020-02-10,66800.0
2020-02-11,66800.0
2020-02-12,66800.0
2020-02-13,66750.0
2020-02-14,66750.0
2020-02-17,66725.0
2020-02-18,66725.0
2020-02-19,66725.0
2020-02-20,66725.0
2020-02-21,66850.0
2020-02-24,66775.0
2020-02-25,67575.0
2020-02-26,67650.0
2020-02-27,67550.0
2020-02-28,67800.0
2020-03-02,68100.0
2020-03-03,68575.0
2020-03-04,69225.0
2020-03-05,69575.0
2020-03-06,69775.0
2020-03-09,70025.0
2020-03-10,70175.0
2020-03-11,70300.0
2020-03-12,70575.0
2020-03-13,70575.0
2020-03-16,70475.0
2020-03-17,70850.0
2020-03-18,71125.0
2020-03-19,70950.0
2020-03-20,71000.0
2020-03-23,70850.0
2020-03-24,71325.0
2020-03-25,71150.0
2020-03-26,71125.0
2020-03-27,71125.0
2020-03-30,71125.0
2020-03-31,71125.0
2020-04-01,70900.0
2020-04-02,71425.0
2020-04-03,71425.0
2020-04-06,71675.0
2020-04-07,71550.0
2020-04-08,71550.0
2020-04-09,71675.0
2020-04-14,71975.0
2020-04-15,72500.0
2020-04-16,72500.0
2020-04-17,72575.0
2020-04-20,72150.0
2020-04-21,73225.0
2020-04-22,73450.0
2020-04-23,73550.0
2020-04-24,73200.0
2020-04-27,73400.0
2020-04-28,73525.0
2020-04-29,73525.0
2020-04-30,73400.0
2020-05-01,73650.0
2020-05-04,73650.0
2020-05-05,73875.0
2020-05-06,73975.0
2020-05-07,73925.0
2020-05-11,74025.0
2020-05-12,74300.0
2020-05-13,74875.0
2020-05-14,74675.0
2020-05-15,74300.0
2020-05-18,74250.0
2020-05-19,75150.0
2020-05-20,75075.0
2020-05-21,75025.0
2020-05-22,75275.0
2020-05-26,75150.0
2020-05-27,76150.0
2020-05-28,76150.0
2020-05-29,76150.0
2020-06-01,75825.0
2020-06-02,75800.0
2020-06-03,75600.0
2020-06-04,75550.0
2020-06-05,75525.0
2020-06-08,75500.0
2020-06-09,75500.0
2020-06-10,75500.0
2020-06-11,75475.0
2020-06-12,75425.0
2020-06-15,75425.0
2020-06-16,75425.0
2020-06-17,75425.0
2020-06-18,75125.0
2020-06-19,75100.0
2020-06-22,74600.0
2020-06-23,74575.0
2020-06-24,72925.0
2020-06-25,72150.0
2020-06-26,69175.0
2020-06-29,68200.0
2020-06-30,67425.0
2020-07-01,66500.0
2020-07-02,65800.0
2020-07-03,64175.0
2020-07-06,62300.0
2020-07-07,61800.0
2020-07-08,61700.0
2020-07-09,61725.0
2020-07-10,61675.0
2020-07-13,61375.0
2020-07-14,61300.0
2020-07-15,63075.0
2020-07-16,63050.0
2020-07-17,63025.0
2020-07-20,62900.0
2020-07-21,74075.0
2020-07-22,86925.0
2020-07-23,97575.0
2020-07-24,107600.0
2020-07-27,117700.0
2020-07-28,117600.0
2020-07-29,117600.0
2020-07-30,117600.0
2020-07-31,117575.0
2020-08-03,118150.0
2020-08-04,118150.0
2020-08-05,118050.0
2020-08-06,118025.0
2020-08-07,118025.0
2020-08-10,117950.0
2020-08-11,117925.0
2020-08-12,117800.0
2020-08-13,118800.0
2020-08-14,119000.0
2020-08-17,120050.0
2020-08-18,120575.0
2020-08-19,122475.0
2020-08-20,125575.0
2020-08-21,125575.0
2020-08-24,125525.0
2020-08-25,125300.0
2020-08-26,125300.0
2020-08-27,125200.0
2020-08-28,125425.0
2020-09-01,124900.0
2020-09-02,123800.0
2020-09-03,123700.0
2020-09-04,123600.0
2020-09-07,123525.0
2020-09-08,123300.0
2020-09-09,123225.0
2020-09-10,131750.0
2020-09-11,131225.0
2020-09-14,130650.0
2020-09-15,130350.0
2020-09-16,136675.0
2020-09-17,136650.0
2020-09-18,136050.0
2020-09-21,135575.0
2020-09-22,135550.0
2020-09-23,135500.0
2020-09-24,135400.0
2020-09-25,135300.0
2020-09-28,136600.0
2020-09-29,135700.0
2020-09-30,137500.0
2020-10-01,137000.0
2020-10-02,136400.0
2020-10-05,135600.0
2020-10-06,135100.0
2020-10-07,134500.0
2020-10-08,133700.0
2020-10-09,132850.0
2020-10-12,132225.0
2020-10-13,131800.0
2020-10-14,131150.0
2020-10-15,130475.0
2020-10-16,129975.0
2020-10-19,129625.0
2020-10-20,129325.0
2020-10-21,128850.0
2020-10-22,128850.0
2020-10-23,128525.0
2020-10-26,128175.0
2020-10-27,128625.0
2020-10-28,128525.0
2020-10-29,127350.0
2020-10-30,125800.0
