,LSZS
2020-07-03,122525.0
2020-07-06,122275.0
2020-07-07,122150.0
2020-07-08,121950.0
2020-07-09,121775.0
2020-07-10,123375.0
2020-07-13,123475.0
2020-07-14,123200.0
2020-07-15,122975.0
2020-07-16,122525.0
2020-07-17,122400.0
2020-07-20,121700.0
2020-07-21,121050.0
2020-07-22,133450.0
2020-07-23,150050.0
2020-07-24,154500.0
2020-07-27,158825.0
2020-07-28,173000.0
2020-07-29,187475.0
2020-07-30,188175.0
2020-07-31,188050.0
2020-08-03,187975.0
2020-08-04,187650.0
2020-08-05,187575.0
2020-08-06,187425.0
2020-08-07,197175.0
2020-08-10,197750.0
2020-08-11,197675.0
2020-08-12,212750.0
2020-08-13,213825.0
2020-08-14,213950.0
2020-08-17,220125.0
2020-08-18,224750.0
2020-08-19,226400.0
2020-08-20,225725.0
2020-08-21,226300.0
2020-08-24,225075.0
2020-08-25,224300.0
2020-08-26,224100.0
2020-08-27,222450.0
2020-08-28,219950.0
2020-09-01,220125.0
2020-09-02,220150.0
2020-09-03,220100.0
2020-09-04,220050.0
2020-09-07,219875.0
2020-09-08,219775.0
2020-09-09,219775.0
2020-09-10,219725.0
2020-09-11,219700.0
2020-09-14,219700.0
2020-09-15,219700.0
2020-09-16,219625.0
2020-09-17,219525.0
2020-09-18,219525.0
2020-09-21,219325.0
2020-09-22,219300.0
2020-09-23,219300.0
2020-09-24,221300.0
2020-09-25,220350.0
2020-09-28,218175.0
2020-09-29,216250.0
2020-09-30,214125.0
2020-10-01,212575.0
2020-10-02,214550.0
2020-10-05,216725.0
2020-10-06,218775.0
2020-10-07,218400.0
2020-10-08,217975.0
2020-10-09,217625.0
2020-10-12,217400.0
2020-10-13,217225.0
2020-10-14,218000.0
2020-10-15,218825.0
2020-10-16,219775.0
2020-10-19,220275.0
2020-10-20,220325.0
2020-10-21,219775.0
2020-10-22,219575.0
2020-10-23,219375.0
2020-10-26,220975.0
2020-10-27,220800.0
2020-10-28,220475.0
2020-10-29,219925.0
2020-10-30,219925.0
